競技番号,競技性別,競技名,世界記録,日本記録,大会記録,年齢区分,順位,リレー泳順,氏名,所属,水路,リレー時間,個人時間,リレー合計年齢,飛込タイム,LAPタイム
No.1,女子,100m個人メドレー,1:38.45,1:36.03,2:05.42,80～84歳,1,,久保美紀枝,セ・流山,1/3,,2:28.70,,1.07,33.91|1:10.46|1:54.22
No.22,男子,50m平泳ぎ,28.72,28.72,29.97,50～54歳,4,,村上政行,セ・武蔵小杉,7/8,,36.14,,0.86,
No.22,男子,50m平泳ぎ,28.72,28.72,29.97,50～54歳,5,,大橋克也,ザバス川崎,6/10,,38.02,,0.70,
No.22,男子,50m平泳ぎ,28.72,28.72,29.97,50～54歳,6,,宮岡亮介,セ・亀有,6/6,,38.50,,0.76,
No.22,男子,50m平泳ぎ,28.72,28.72,29.97,50～54歳,7,,佐々木茂倫,セ・流山,6/3,,38.51,,0.73,
No.22,男子,50m平泳ぎ,28.72,28.72,29.97,50～54歳,8,,大沢祐輔,セ・福生,5/2,,39.72,,0.70,
No.22,男子,50m平泳ぎ,28.72,28.72,29.97,50～54歳,9,,紺野忠大,セ・阿佐谷,5/6,,40.18,,0.70,
No.22,男子,50m平泳ぎ,28.72,28.72,29.97,50～54歳,10,,古高正道,セ・天王洲,4/1,,43.31,,0.82,
No.22,男子,50m平泳ぎ,28.72,28.72,29.97,50～54歳,11,,向山高弘,セ・ときわ台,3/5,,44.98,,0.87,
No.22,男子,50m平泳ぎ,28.72,28.72,29.97,50～54歳,12,,三﨑淳二,セ・桶川北本,3/7,,45.22,,0.80,
No.22,男子,50m平泳ぎ,28.72,28.72,29.97,50～54歳,13,,落合理,セ・武蔵小杉,3/9,,46.56,,0.76,
No.22,男子,50m平泳ぎ,28.72,28.72,29.97,50～54歳,14,,棈野浩一,セ・慶應日吉,2/3,,49.83,,1.00,
No.22,男子,50m平泳ぎ,28.72,28.72,29.97,50～54歳,15,,稲田潤一,セ・上池袋,1/5,,53.11,,1.05,
No.22,男子,50m平泳ぎ,28.64,28.83,30.42,45～49歳,1,,知見邦彦,セ・二俣川,9/6,,32.65,,0.72,
No.22,男子,50m平泳ぎ,28.64,28.83,30.42,45～49歳,2,,今井裕介,セ・南千住,8/2,,35.16,,0.68,
No.22,男子,50m平泳ぎ,28.64,28.83,30.42,45～49歳,3,,駒形秀一,セ・我孫子,7/6,,35.22,,0.71,
No.22,男子,50m平泳ぎ,28.64,28.83,30.42,45～49歳,4,,渡邊忠幸,セ・南宇都宮,7/9,,37.70,,0.78,
No.22,男子,50m平泳ぎ,28.64,28.83,30.42,45～49歳,5,,花輪博之,セ・越谷,5/1,,41.42,,0.76,
No.22,男子,50m平泳ぎ,28.64,28.83,30.42,45～49歳,6,,草野剛史,セ・二俣川,5/9,,41.58,,0.76,
No.22,男子,50m平泳ぎ,28.64,28.83,30.42,45～49歳,7,,後藤誠,セ・東十条,4/10,,44.07,,0.84,
No.22,男子,50m平泳ぎ,27.05,27.79,29.27,40～44歳,1,,石井克典,セ・阿佐谷,8/5,,32.72,,0.67,
No.22,男子,50m平泳ぎ,27.05,27.79,29.27,40～44歳,2,,西尾直人,セ・武蔵小杉,9/2,,33.06,,0.69,
No.22,男子,50m平泳ぎ,27.05,27.79,29.27,40～44歳,3,,勝吉進一,セ・慶應日吉,9/9,,33.77,,0.71,
No.22,男子,50m平泳ぎ,27.05,27.79,29.27,40～44歳,4,,菱川亮太,セ・市ヶ尾,8/3,,34.56,,0.77,
No.22,男子,50m平泳ぎ,26.66,27.34,29.50,35～39歳,1,,立石裕太郎,セ・二俣川,9/1,,28.97,,0.65,
No.22,男子,50m平泳ぎ,26.66,27.34,29.50,35～39歳,2,,宮川航,セ・南千住,10/4,,30.11,,0.65,
No.22,男子,50m平泳ぎ,26.66,27.34,29.50,35～39歳,3,,津守陽介,セ・阿佐谷,10/2,,31.14,,0.74,
No.22,男子,50m平泳ぎ,26.66,27.34,29.50,35～39歳,4,,増田究,セ・平塚,10/8,,31.74,,0.63,
No.22,男子,50m平泳ぎ,26.66,27.34,29.50,35～39歳,5,,松本隆宏,セ・阿佐谷,3/4,,43.22,,0.81,
No.22,男子,50m平泳ぎ,26.60,26.60,26.46,30～34歳,1,,袴田舜,セ・武蔵小杉,10/6,,30.13,,0.62,
No.22,男子,50m平泳ぎ,26.60,26.60,26.46,30～34歳,2,,前島悠也,セ・葛西,10/9,,30.60,,0.71,
No.22,男子,50m平泳ぎ,26.60,26.60,26.46,30～34歳,3,,今里昂哉,セ・清瀬,9/5,,31.88,,0.70,
No.22,男子,50m平泳ぎ,26.60,26.60,26.46,30～34歳,4,,小野明良,セ・成城,7/10,,36.32,,0.70,
No.22,男子,50m平泳ぎ,26.58,26.58,28.25,25～29歳,1,,石井了,セ・おおたか,10/5,,29.36,,0.67,
No.22,男子,50m平泳ぎ,26.58,26.58,28.25,25～29歳,2,,津崎朝輝,セ・武蔵小杉,10/1,,31.25,,0.54,
No.22,男子,50m平泳ぎ,26.58,26.58,28.25,25～29歳,3,,田中壮一郎,セ・二俣川,9/10,,31.51,,0.71,
No.22,男子,50m平泳ぎ,26.58,26.58,28.25,25～29歳,4,,荒井啓汰,セ・阿佐谷,9/7,,31.71,,0.64,
No.22,男子,50m平泳ぎ,26.58,26.58,28.25,25～29歳,5,,岡内昭伍,セ・新浦安,9/4,,31.91,,0.67,
No.22,男子,50m平泳ぎ,26.58,26.58,28.25,25～29歳,6,,曽我辺直人,セ・慶應日吉,8/9,,32.05,,0.74,
No.22,男子,50m平泳ぎ,26.58,26.58,28.25,25～29歳,7,,岸本駿輔,セ・平塚,8/6,,32.70,,0.74,
No.22,男子,50m平泳ぎ,26.58,26.58,28.25,25～29歳,8,,加間英貴,セ・天王洲,10/7,,33.70,,0.64,
No.22,男子,50m平泳ぎ,26.58,26.58,28.25,25～29歳,9,,稲村公貴,セ・慶應日吉,9/3,,34.05,,0.58,
No.22,男子,50m平泳ぎ,26.58,26.58,28.25,25～29歳,10,,武本侑己,セ・青砥,5/5,,35.24,,0.77,
No.22,男子,50m平泳ぎ,26.58,26.58,28.25,25～29歳,11,,鈴木裕介,セ・天王洲,6/4,,38.30,,0.74,
No.22,男子,50m平泳ぎ,,27.22,28.57,18～24歳,1,,宇野澤皇,セ・桶川北本,9/8,,30.52,,0.61,
No.22,男子,50m平泳ぎ,,27.22,28.57,18～24歳,2,,南里輝,セ・蒲田,10/10,,31.96,,0.62,
No.22,男子,50m平泳ぎ,,27.22,28.57,18～24歳,3,,羽田駿平,セ・柏,7/3,,32.96,,0.69,
No.22,男子,50m平泳ぎ,,27.22,28.57,18～24歳,4,,浅井春人,セ・清瀬,8/4,,34.03,,0.79,
No.22,男子,50m平泳ぎ,,27.22,28.57,18～24歳,5,,山下智也,セ・Ｓ湘南台,8/1,,34.14,,0.66,
No.22,男子,50m平泳ぎ,,27.22,28.57,18～24歳,6,,村田雅治,セ・長津田,7/4,,36.79,,0.67,
No.22,男子,50m平泳ぎ,,27.22,28.57,18～24歳,7,,田村翔,セ・八王子,4/7,,38.32,,0.98,
No.22,男子,50m平泳ぎ,,27.22,28.57,18～24歳,8,,志治拓眞,セ・松戸,4/6,,40.14,,0.74,
No.22,男子,50m平泳ぎ,,27.22,28.57,18～24歳,9,,藤田駿祐,セ・南青山,2/6,,50.37,,1.01,
No.23,女子,50m自由形,36.08,36.08,41.02,80～84歳,1,,大雲直子,セ・市ヶ尾,4/4,,45.43,,0.99,
No.23,女子,50m自由形,36.08,36.08,41.02,80～84歳,2,,安澤イソ子,セ・市ヶ尾,1/2,,53.30,,0.91,
No.23,女子,50m自由形,36.08,36.08,41.02,80～84歳,3,,小野洋子,セ・我孫子,2/2,,53.50,,0.93,
No.23,女子,50m自由形,36.08,36.08,41.02,80～84歳,4,,武藤治子,セ・二俣川,1/6,,55.13,,,
No.23,女子,50m自由形,36.08,36.08,41.02,80～84歳,5,,相澤和子,セ・久喜,1/3,,1:08.32,,1.26,
No.23,女子,50m自由形,34.04,35.38,37.40,75～79歳,1,,樋口孝子,セ・阿佐谷,4/5,,46.77,,0.96,
No.23,女子,50m自由形,34.04,35.38,37.40,75～79歳,2,,浅野美恵子,セ・蒲田,4/3,,48.03,,1.07,
No.23,女子,50m自由形,34.04,35.38,37.40,75～79歳,3,,若林多恵子,セ・谷津,4/1,,49.21,,0.85,
No.23,女子,50m自由形,34.04,35.38,37.40,75～79歳,4,,宇田川礼子,セ・我孫子,2/9,,50.46,,0.91,
No.23,女子,50m自由形,34.04,35.38,37.40,75～79歳,5,,馬場悦子,セ・清瀬,3/4,,50.57,,0.95,
No.23,女子,50m自由形,34.04,35.38,37.40,75～79歳,6,,吉見一江,セ・二俣川,4/7,,53.63,,,
No.23,女子,50m自由形,34.04,35.38,37.40,75～79歳,7,,山本まり子,セ・能見台,3/7,,53.68,,0.89,
No.23,女子,50m自由形,34.04,35.38,37.40,75～79歳,8,,岡田啓子,セ・桶川北本,1/9,,53.82,,1.08,
No.23,女子,50m自由形,34.04,35.38,37.40,75～79歳,9,,安部澄子,セ・我孫子,1/4,,54.39,,,
No.23,女子,50m自由形,34.04,35.38,37.40,75～79歳,10,,石川和子,セ・我孫子,2/5,,57.92,,0.85,
No.23,女子,50m自由形,30.55,33.36,35.96,70～74歳,1,,中平信子,セ・成瀬,6/5,,42.00,,0.91,
No.23,女子,50m自由形,30.55,33.36,35.96,70～74歳,2,,村上美晴,セ・東十条,7/3,,43.19,,,
No.23,女子,50m自由形,30.55,33.36,35.96,70～74歳,3,,齊藤たか子,ザバス川崎,7/2,,43.96,,0.98,
No.23,女子,50m自由形,30.55,33.36,35.96,70～74歳,4,,古里恵子,セ・おおたか,2/4,,44.79,,,
No.23,女子,50m自由形,30.55,33.36,35.96,70～74歳,5,,清水裕子,セ・二俣川,5/5,,45.15,,0.94,
No.23,女子,50m自由形,30.55,33.36,35.96,70～74歳,6,,譲原恵子,セ・我孫子,5/4,,46.32,,1.00,
No.23,女子,50m自由形,30.55,33.36,35.96,70～74歳,7,,田口香,セ・清瀬,4/8,,48.31,,1.11,
No.23,女子,50m自由形,30.55,33.36,35.96,70～74歳,8,,山崎美南子,セ・南青山,3/5,,49.74,,0.95,
No.23,女子,50m自由形,30.55,33.36,35.96,70～74歳,9,,池田則子,セ・松戸,1/8,,50.47,,1.12,
No.23,女子,50m自由形,30.55,33.36,35.96,70～74歳,10,,戸倉陽子,セ・慶應日吉,5/1,,51.21,,0.94,
No.23,女子,50m自由形,30.55,33.36,35.96,70～74歳,11,,松山慶子,セ・二俣川,2/3,,52.52,,1.10,
No.23,女子,50m自由形,30.55,33.36,35.96,70～74歳,12,,富樫博子,セ・大森,2/6,,57.14,,1.24,
No.23,女子,50m自由形,30.55,33.36,35.96,70～74歳,13,,于亜芝,セ・南千住,3/10,,58.30,,1.14,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,1,,野村洋子,ザバス八景,10/9,,37.31,,0.86,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,2,,安藤薫,セ・西新井,10/1,,37.97,,0.89,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,3,,川久保ちづる,ザバス川崎,7/5,,38.60,,0.94,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,4,,高梨美樹,セ・成城,10/10,,38.77,,0.76,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,5,,三枝裕子,セ・西東京,8/5,,38.81,,0.66,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,6,,塙清子,セ・自由が丘,9/10,,39.65,,1.03,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,7,,野島正代,セ・阿佐谷,9/9,,39.92,,0.87,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,8,,井上美佐子,セ・大森,6/4,,42.01,,0.76,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,9,,窪田久恵,セ・上池袋,8/2,,43.36,,1.12,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,10,,山梨静枝,セ・我孫子,5/6,,43.55,,0.74,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,11,,光畑千栄子,セ・成瀬,6/6,,43.64,,0.97,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,12,,余宮まりえ,芦屋海浜公園,7/8,,45.72,,0.83,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,13,,渋谷照代,セ・我孫子,3/6,,46.17,,0.88,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,14,,石崎節代,セ・南千住,6/1,,46.98,,0.86,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,15,,松浦敏子,セ・我孫子,3/9,,47.93,,0.78,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,16,,古俣悦子,セ・下北沢,7/4,,48.72,,1.03,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,17,,須田菜奈子,セ・桶川北本,5/8,,50.93,,0.88,
No.23,女子,50m自由形,29.10,31.71,34.90,65～69歳,18,,池長幸子,セ・桶川北本,3/2,,56.11,,0.97,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,1,,永瀬秀子,セ・二俣川,14/10,,31.58,,0.77,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,2,,石原なおみ,セ・阿佐谷,12/1,,34.36,,0.69,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,3,,横尾しずか,セ・用賀,11/6,,34.48,,0.76,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,4,,羽山恵津子,セ・葛西,11/4,,34.50,,0.64,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,5,,石井裕美,セ・ときわ台,10/6,,35.44,,0.74,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,6,,高柳祐子,セ・成城,11/2,,35.56,,0.66,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,7,,中野内嘉子,セ・慶應日吉,8/8,,36.78,,0.73,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,8,,平林すみれ,セ・ときわ台,9/4,,36.95,,0.72,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,9,,大槻真由美,セ・清瀬,10/2,,37.68,,0.94,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,10,,山本庸子,セ・八王子,9/2,,38.51,,1.13,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,11,,田村明美,セ・慶應日吉,8/3,,41.04,,0.97,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,12,,加藤雅弓,セ・新都心,6/7,,42.37,,1.22,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,13,,三石久美,セ・成瀬,7/6,,43.74,,,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,14,,桐沢ひとみ,セ・大森,4/9,,46.01,,0.93,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,15,,片野貴子,セ・二俣川,2/7,,49.66,,1.28,
No.23,女子,50m自由形,28.13,29.80,31.61,60～64歳,16,,五十嵐佳澄,セ・阿佐谷,3/1,,51.13,,0.92,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,1,,工藤遵江,セ・Ｆ宇都宮,13/2,,32.29,,0.68,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,2,,石井紀美子,セ・Ｓ湘南台,11/1,,34.79,,0.71,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,3,,前畑章子,セ・慶應日吉,11/9,,34.83,,0.76,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,4,,三浦鈴子,セ・志木,9/7,,35.85,,0.76,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,5,,鶴岡美佐,ザバス八景,10/4,,35.95,,0.73,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,6,,西田三佐子,セ・大宮宮原,9/8,,36.62,,0.71,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,7,,大野結実,セ・横浜,10/7,,37.11,,0.77,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,8,,捶井泰子,セ・用賀,8/9,,40.03,,0.76,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,9,,佐藤直子,セ・我孫子,4/2,,42.77,,0.81,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,10,,鈴木夏実,セ・慶應日吉,6/10,,43.42,,0.94,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,11,,冨樫真樹子,セ・用賀,6/3,,43.67,,0.77,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,12,,岩朋実,セ・川越,5/9,,46.38,,0.81,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,13,,堀内浩子,セ・谷津,4/10,,48.67,,0.87,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,14,,西谷,芦屋海浜公園,6/8,,49.24,,1.15,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,15,,古平正美,セ・清瀬,3/8,,50.82,,1.11,
No.23,女子,50m自由形,27.42,28.37,31.26,55～59歳,16,,中林三恵子,セ・二俣川,1/7,,51.49,,1.00,
No.23,女子,50m自由形,26.27,27.89,28.79,50～54歳,1,,木村美佐子,セ・南宇都宮,12/6,,31.51,,0.70,
No.23,女子,50m自由形,26.27,27.89,28.79,50～54歳,2,,池田智子,セ・目黒,12/2,,33.44,,0.76,
No.23,女子,50m自由形,26.27,27.89,28.79,50～54歳,3,,花木尚美,セ・大宮宮原,13/10,,34.14,,0.75,
No.23,女子,50m自由形,26.27,27.89,28.79,50～54歳,4,,高橋圭,セ・松戸,11/7,,34.45,,0.79,
No.23,女子,50m自由形,26.27,27.89,28.79,50～54歳,5,,大石里佳,セ・おおたか,9/5,,35.83,,0.86,
No.23,女子,50m自由形,26.27,27.89,28.79,50～54歳,6,,鶴薗恭子,セ・ときわ台,9/3,,37.14,,0.94,
No.23,女子,50m自由形,26.27,27.89,28.79,50～54歳,7,,西岡祐子,セ・用賀,9/6,,38.15,,0.65,
No.23,女子,50m自由形,26.27,27.89,28.79,50～54歳,8,,小山香津子,セ・藤沢,8/1,,42.12,,0.71,
No.23,女子,50m自由形,26.27,27.89,28.79,50～54歳,9,,北原暁美,セ・南青山,7/7,,43.59,,0.82,
No.23,女子,50m自由形,26.27,27.89,28.79,50～54歳,10,,兼子敬子,セ・南千住,6/9,,44.72,,0.82,
No.23,女子,50m自由形,26.27,27.89,28.79,50～54歳,11,,森信子,セ・大森,5/3,,45.28,,0.99,
No.23,女子,50m自由形,26.27,27.89,28.79,50～54歳,12,,平野真紀,セ・福生,2/8,,48.29,,0.94,
No.23,女子,50m自由形,26.29,27.09,28.98,45～49歳,1,,佐々木彩,セ・成城,13/6,,30.92,,0.68,
No.23,女子,50m自由形,26.29,27.09,28.98,45～49歳,2,,日下幸子,ザバス川崎,13/5,,31.20,,0.88,
No.23,女子,50m自由形,26.29,27.09,28.98,45～49歳,3,,小室桃子,セ・八王子,12/7,,33.55,,0.80,
No.23,女子,50m自由形,26.29,27.09,28.98,45～49歳,4,,四井美穂,セ・天王洲,12/3,,33.62,,0.83,
No.23,女子,50m自由形,26.29,27.09,28.98,45～49歳,5,,サカモト亮子,セ・自由が丘,11/5,,34.86,,0.73,
No.23,女子,50m自由形,26.29,27.09,28.98,45～49歳,6,,髙島典子,セ・大森,10/3,,35.17,,0.69,
No.23,女子,50m自由形,26.29,27.09,28.98,45～49歳,7,,福本麻美,セ・慶應日吉,11/3,,35.33,,0.80,
No.23,女子,50m自由形,26.29,27.09,28.98,45～49歳,8,,佐藤桂子,セ・横浜,10/5,,35.64,,0.75,
No.23,女子,50m自由形,26.29,27.09,28.98,45～49歳,9,,吉池奈々,セ・二俣川,11/10,,36.66,,0.66,
No.23,女子,50m自由形,26.29,27.09,28.98,45～49歳,10,,藤本淑恵,セ・平塚,10/8,,36.99,,1.03,
No.23,女子,50m自由形,26.29,27.09,28.98,45～49歳,11,,前田由希映,セ・二俣川,12/10,,37.54,,0.81,
No.23,女子,50m自由形,26.29,27.09,28.98,45～49歳,12,,星郁恵,セ・南千住,5/7,,46.67,,0.84,
No.23,女子,50m自由形,26.29,27.09,28.98,45～49歳,13,,斉藤靖子,セ・目黒,4/6,,47.31,,0.92,
No.23,女子,50m自由形,26.02,26.75,29.20,40～44歳,1,,上沢絵里奈,セ・慶應日吉,14/6,,30.60,,0.69,
No.23,女子,50m自由形,26.02,26.75,29.20,40～44歳,2,,永田加那子,セ・葛西,14/9,,30.63,,0.61,
No.23,女子,50m自由形,26.02,26.75,29.20,40～44歳,3,,小豆澤和代,セ・慶應日吉,13/1,,31.40,,0.77,
No.23,女子,50m自由形,26.02,26.75,29.20,40～44歳,4,,影山藍,セ・新浦安,12/4,,33.72,,0.84,
No.23,女子,50m自由形,26.02,26.75,29.20,40～44歳,5,,谷美希子,セ・府中,7/1,,45.67,,0.82,
No.23,女子,50m自由形,25.10,26.06,28.32,35～39歳,1,,川端彩加,セ・久喜,15/5,,28.30,,0.77,
No.23,女子,50m自由形,25.10,26.06,28.32,35～39歳,2,,川北恵,セ・長津田,15/7,,28.78,,0.71,
No.23,女子,50m自由形,25.10,26.06,28.32,35～39歳,3,,吉原望美,セ・阿佐谷,14/1,,30.35,,0.72,
No.23,女子,50m自由形,25.10,26.06,28.32,35～39歳,4,,小野信子,セ・新浦安,14/7,,30.93,,0.77,
No.23,女子,50m自由形,25.10,26.06,28.32,35～39歳,5,,津田かおり,セ・上池袋,11/8,,33.44,,0.77,
No.23,女子,50m自由形,25.10,26.06,28.32,35～39歳,6,,國政玲,セ・南青山,9/1,,38.00,,0.80,
No.23,女子,50m自由形,25.10,26.06,28.32,35～39歳,7,,RacaruGabriela,セ・慶應日吉,8/10,,40.74,,0.85,
No.23,女子,50m自由形,25.10,26.06,28.32,35～39歳,8,,渡辺真衣,セ・西新井,7/10,,41.13,,1.04,
No.23,女子,50m自由形,24.30,25.57,28.59,30～34歳,1,,早川舞,セ・蒲田,15/2,,29.35,,0.76,
No.23,女子,50m自由形,24.30,25.57,28.59,30～34歳,2,,宍戸萌,セ・長津田,14/2,,29.42,,0.68,
No.23,女子,50m自由形,24.30,25.57,28.59,30～34歳,3,,夫美紗,セ・南青山,15/9,,30.29,,0.74,
No.23,女子,50m自由形,24.30,25.57,28.59,30～34歳,4,,大椛詩織,セ・葛西,14/3,,30.97,,0.76,
No.23,女子,50m自由形,24.30,25.57,28.59,30～34歳,5,,古賀量子,セ・大森,5/10,,42.07,,1.01,
No.23,女子,50m自由形,24.30,25.57,28.59,30～34歳,6,,熊谷紗友梨,セ・Ｓ湘南台,6/2,,44.30,,0.89,
No.23,女子,50m自由形,24.01,25.42,27.09,25～29歳,1,,ニューボールード菜月,セ・柏,15/3,,28.63,,0.73,
No.23,女子,50m自由形,24.01,25.42,27.09,25～29歳,2,,小林志穂,セ・葛西,15/6,,28.78,,0.76,
No.23,女子,50m自由形,24.01,25.42,27.09,25～29歳,3,,新後海優,セ・トレッサ,15/4,,29.01,,0.74,
No.23,女子,50m自由形,24.01,25.42,27.09,25～29歳,4,,池田志保,セ・大宮宮原,15/10,,29.46,,0.68,
No.23,女子,50m自由形,24.01,25.42,27.09,25～29歳,5,,宮田さくら,セ・成城,13/4,,31.58,,0.72,
No.23,女子,50m自由形,24.01,25.42,27.09,25～29歳,6,,山下紗英,セ・Ｓ湘南台,13/7,,31.75,,0.71,
No.23,女子,50m自由形,24.01,25.42,27.09,25～29歳,7,,村岡礼奈,セ・桶川北本,12/9,,34.74,,0.72,
No.23,女子,50m自由形,,26.06,27.55,18～24歳,1,,梶井美杏,セ・清瀬,15/8,,29.62,,0.73,
No.23,女子,50m自由形,,26.06,27.55,18～24歳,2,,島崎帆乃華,セ・藤沢,14/5,,29.74,,0.62,
No.23,女子,50m自由形,,26.06,27.55,18～24歳,3,,高橋紗良,セ・長津田,15/1,,29.82,,0.69,
No.23,女子,50m自由形,,26.06,27.55,18～24歳,4,,柿沼優希,曽谷・セ,14/4,,30.10,,0.71,
No.23,女子,50m自由形,,26.06,27.55,18～24歳,5,,栃元春乃,セ・西東京,14/8,,30.15,,0.69,
No.23,女子,50m自由形,,26.06,27.55,18～24歳,6,,松井優依,セ・八王子,13/8,,30.26,,0.70,
No.23,女子,50m自由形,,26.06,27.55,18～24歳,7,,鈴木詩万,セ・下北沢,8/4,,31.04,,0.68,
No.23,女子,50m自由形,,26.06,27.55,18～24歳,8,,森山稜子,セ・新都心,12/8,,33.05,,0.68,
No.23,女子,50m自由形,,26.06,27.55,18～24歳,9,,田邊あめり,セ・成城,13/3,,33.78,,0.63,
No.23,女子,50m自由形,,26.06,27.55,18～24歳,10,,前田花也野,セ・柏,8/6,,35.08,,0.83,
No.24,男子,50m自由形,32.23,32.63,39.75,85～89歳,1,,井上隆史,セ・市ヶ尾,2/6,,44.68,,0.93,
No.24,男子,50m自由形,30.78,31.74,36.20,80～84歳,1,,益子正人,セ・我孫子,2/3,,41.41,,1.02,
No.24,男子,50m自由形,28.70,29.12,30.06,75～79歳,1,,吉田亮,セ・成城,5/2,,37.02,,0.79,
No.24,男子,50m自由形,28.70,29.12,30.06,75～79歳,2,,服部陽一,セ・成瀬,3/10,,42.70,,0.85,
No.24,男子,50m自由形,28.70,29.12,30.06,75～79歳,3,,竹島正明,セ・越谷,1/4,,58.57,,1.06,
No.24,男子,50m自由形,26.88,27.95,28.79,70～74歳,1,,若宮強,セ・成城,6/9,,35.18,,0.73,
No.24,男子,50m自由形,26.88,27.95,28.79,70～74歳,2,,瀧川一興,セ・大森,6/2,,35.62,,0.92,
No.24,男子,50m自由形,26.88,27.95,28.79,70～74歳,3,,鈴木幹男,セ・我孫子,6/1,,36.21,,0.88,
No.24,男子,50m自由形,26.88,27.95,28.79,70～74歳,4,,若月優,セ・横浜,5/6,,36.26,,0.81,
No.24,男子,50m自由形,26.88,27.95,28.79,70～74歳,5,,飯沼明,セ・長津田,4/3,,39.39,,0.84,
No.24,男子,50m自由形,26.88,27.95,28.79,70～74歳,6,,常山賢二,曽谷・セ,4/10,,39.92,,1.14,
No.24,男子,50m自由形,26.88,27.95,28.79,70～74歳,7,,岸田孝,セ・南青山,3/8,,40.80,,0.93,
No.24,男子,50m自由形,26.88,27.95,28.79,70～74歳,8,,中村,Ｇ－ＳＰＡ,4/9,,41.26,,0.87,
No.24,男子,50m自由形,26.88,27.95,28.79,70～74歳,9,,松下達一,セ・西新井,2/7,,42.91,,1.09,
No.24,男子,50m自由形,26.88,27.95,28.79,70～74歳,10,,内藤謙一,セ・松戸,2/4,,43.47,,0.84,
No.24,男子,50m自由形,25.42,25.62,27.52,65～69歳,1,,和田浩一,セ・用賀,10/2,,29.45,,0.71,
No.24,男子,50m自由形,25.42,25.62,27.52,65～69歳,2,,岩田寛,セ・慶應日吉,9/10,,33.38,,0.99,
No.24,男子,50m自由形,25.42,25.62,27.52,65～69歳,3,,横浜健,セ・南青山,7/1,,34.18,,0.77,
No.24,男子,50m自由形,25.42,25.62,27.52,65～69歳,4,,佐藤信弘,セ・桶川北本,5/5,,36.73,,0.92,
No.24,男子,50m自由形,25.42,25.62,27.52,65～69歳,5,,仲宇佐隆一,セ・横浜,5/1,,36.92,,0.85,
No.24,男子,50m自由形,25.42,25.62,27.52,65～69歳,6,,長野守,セ・慶應日吉,5/9,,38.33,,0.77,
No.24,男子,50m自由形,25.42,25.62,27.52,65～69歳,7,,八木下洋一,セ・自由が丘,4/8,,39.55,,0.99,
No.24,男子,50m自由形,25.42,25.62,27.52,65～69歳,8,,藤原雄一郎,セ・大森,3/9,,41.05,,0.78,
